,GDPC1,CPILFESL,PCEPI,PPIFID,DFEDTARU,CSUSHPISA,UNRATE,SP500,DGS10,T10Y2Y,T10Y3M,T10YIE,FEDFUNDS,CPIAUCSL,M2,M2V,BASE,USSLIND,UMCSENT,IPMAN,HOUST,GS10,BAA10Y,TEDRATE,WALCL,GDP,DTWEXB,BAMLH0A0HYM2,DGS2,A191RP1Q027SBEA,VIXCLS
2017-06-25,17979.218,251.746,105.815,112.9,1.25,190.505,4.3,2438.3,2.15,0.81,1.18,1.7,1.04,244.163,13558.1,1.427,3808.126,1.52,95.0,100.1691,1249.0,2.19,2.15,0.34,4474257.0,19304.506,122.1593,3.86,1.34,3.3,10.02
2017-06-26,17979.218,251.746,105.815,112.9,1.25,190.505,4.3,2439.07,2.14,0.78,1.15,1.71,1.04,244.163,13587.5,1.427,3808.126,1.52,95.0,100.1691,1249.0,2.19,2.15,0.31,4474257.0,19304.506,122.0559,3.83,1.36,3.3,9.9
2017-06-27,17979.218,251.746,105.815,112.9,1.25,190.505,4.3,2419.38,2.21,0.83,1.21,1.71,1.04,244.163,13587.5,1.427,3808.126,1.52,95.0,100.1691,1249.0,2.19,2.12,0.31,4474257.0,19304.506,121.8397,3.77,1.38,3.3,11.06
2017-06-28,17979.218,251.746,105.815,112.9,1.25,190.505,4.3,2440.69,2.22,0.88,1.2,1.73,1.04,244.163,13587.5,1.427,3808.126,1.52,95.0,100.1691,1249.0,2.19,2.14,0.3,4463347.0,19304.506,121.3806,3.77,1.34,3.3,10.03
2017-06-29,17979.218,251.746,105.815,112.9,1.25,190.505,4.3,2419.7,2.27,0.89,1.23,1.72,1.04,244.163,13587.5,1.427,3808.126,1.52,95.0,100.1691,1249.0,2.19,2.11,0.28,4463347.0,19304.506,121.3068,3.76,1.38,3.3,11.44
2017-06-30,17979.218,251.746,105.815,112.9,1.25,190.505,4.3,2423.41,2.31,0.93,1.28,1.73,1.04,244.163,13587.5,1.427,3808.126,1.52,95.0,100.1691,1249.0,2.19,2.09,0.29,4463347.0,19304.506,121.2889,3.77,1.38,3.3,11.18
2017-07-01,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2423.41,2.31,0.93,1.28,1.73,1.15,244.243,13587.5,1.431,3808.126,1.43,93.4,99.7969,1206.0,2.32,2.09,0.29,4463347.0,19561.896,121.2889,3.77,1.38,5.4,11.18
2017-07-02,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2423.41,2.31,0.93,1.28,1.73,1.15,244.243,13587.5,1.431,3808.126,1.43,93.4,99.7969,1206.0,2.32,2.09,0.29,4463347.0,19561.896,121.2889,3.77,1.38,5.4,11.18
2017-07-03,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2429.01,2.35,0.94,1.29,1.75,1.15,244.243,13568.8,1.431,3808.126,1.43,93.4,99.7969,1206.0,2.32,2.07,0.26,4463347.0,19561.896,121.7641,3.72,1.41,5.4,11.22
2017-07-04,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2429.01,2.35,0.94,1.29,1.75,1.15,244.243,13568.8,1.431,3808.126,1.43,93.4,99.7969,1206.0,2.32,2.07,0.26,4463347.0,19561.896,121.7641,3.72,1.41,5.4,11.22
2017-07-05,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2432.54,2.33,0.92,1.28,1.75,1.15,244.243,13568.8,1.431,3705.019,1.43,93.4,99.7969,1206.0,2.32,2.08,0.27,4467272.0,19561.896,122.0035,3.73,1.41,5.4,11.07
2017-07-06,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2409.75,2.37,0.97,1.33,1.76,1.15,244.243,13568.8,1.431,3705.019,1.43,93.4,99.7969,1206.0,2.32,2.07,0.28,4467272.0,19561.896,121.7853,3.78,1.4,5.4,12.54
2017-07-07,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2425.18,2.39,0.99,1.34,1.73,1.15,244.243,13568.8,1.431,3705.019,1.43,93.4,99.7969,1206.0,2.32,2.08,0.28,4467272.0,19561.896,121.6759,3.83,1.4,5.4,11.19
2017-07-08,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2425.18,2.39,0.99,1.34,1.73,1.15,244.243,13568.8,1.431,3705.019,1.43,93.4,99.7969,1206.0,2.32,2.08,0.28,4467272.0,19561.896,121.6759,3.83,1.4,5.4,11.19
2017-07-09,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2425.18,2.39,0.99,1.34,1.73,1.15,244.243,13568.8,1.431,3705.019,1.43,93.4,99.7969,1206.0,2.32,2.08,0.28,4467272.0,19561.896,121.6759,3.83,1.4,5.4,11.19
2017-07-10,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2427.43,2.38,0.98,1.34,1.72,1.15,244.243,13614.7,1.431,3705.019,1.43,93.4,99.7969,1206.0,2.32,2.08,0.27,4467272.0,19561.896,121.5079,3.83,1.4,5.4,11.11
2017-07-11,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2425.53,2.37,1.0,1.32,1.75,1.15,244.243,13614.7,1.431,3705.019,1.43,93.4,99.7969,1206.0,2.32,2.08,0.27,4467272.0,19561.896,121.4875,3.85,1.37,5.4,10.89
2017-07-12,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2443.25,2.33,0.98,1.28,1.76,1.15,244.243,13614.7,1.431,3705.019,1.43,93.4,99.7969,1206.0,2.32,2.09,0.27,4466702.0,19561.896,120.8946,3.81,1.35,5.4,10.3
2017-07-13,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2447.83,2.35,0.98,1.3,1.77,1.15,244.243,13614.7,1.431,3705.019,1.43,93.4,99.7969,1206.0,2.32,2.09,0.27,4466702.0,19561.896,120.8369,3.77,1.37,5.4,9.9
2017-07-14,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2459.27,2.33,0.98,1.29,1.76,1.15,244.243,13614.7,1.431,3705.019,1.43,93.4,99.7969,1206.0,2.32,2.09,0.28,4466702.0,19561.896,120.1919,3.73,1.35,5.4,9.51
2017-07-15,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2459.27,2.33,0.98,1.29,1.76,1.15,244.243,13614.7,1.431,3705.019,1.43,93.4,99.7969,1206.0,2.32,2.09,0.28,4466702.0,19561.896,120.1919,3.73,1.35,5.4,9.51
2017-07-16,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2459.27,2.33,0.98,1.29,1.76,1.15,244.243,13614.7,1.431,3705.019,1.43,93.4,99.7969,1206.0,2.32,2.09,0.28,4466702.0,19561.896,120.1919,3.73,1.35,5.4,9.51
2017-07-17,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2459.14,2.31,0.95,1.24,1.77,1.15,244.243,13627.2,1.431,3705.019,1.43,93.4,99.7969,1206.0,2.32,2.09,0.26,4466702.0,19561.896,120.2104,3.69,1.36,5.4,9.82
2017-07-18,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2460.61,2.27,0.91,1.2,1.76,1.15,244.243,13627.2,1.431,3705.019,1.43,93.4,99.7969,1206.0,2.32,2.08,0.26,4466702.0,19561.896,119.6745,3.69,1.36,5.4,9.89
2017-07-19,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2473.83,2.27,0.9,1.16,1.76,1.15,244.243,13627.2,1.431,3839.288,1.43,93.4,99.7969,1206.0,2.32,2.07,0.22,4476903.0,19561.896,119.6818,3.64,1.37,5.4,9.79
2017-07-20,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2473.45,2.27,0.9,1.12,1.77,1.15,244.243,13627.2,1.431,3839.288,1.43,93.4,99.7969,1206.0,2.32,2.05,0.18,4476903.0,19561.896,119.498,3.61,1.37,5.4,9.58
2017-07-21,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2472.54,2.24,0.88,1.08,1.76,1.15,244.243,13627.2,1.431,3839.288,1.43,93.4,99.7969,1206.0,2.32,2.05,0.17,4476903.0,19561.896,119.4474,3.64,1.36,5.4,9.36
2017-07-22,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2472.54,2.24,0.88,1.08,1.76,1.15,244.243,13627.2,1.431,3839.288,1.43,93.4,99.7969,1206.0,2.32,2.05,0.17,4476903.0,19561.896,119.4474,3.64,1.36,5.4,9.36
2017-07-23,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2472.54,2.24,0.88,1.08,1.76,1.15,244.243,13627.2,1.431,3839.288,1.43,93.4,99.7969,1206.0,2.32,2.05,0.17,4476903.0,19561.896,119.4474,3.64,1.36,5.4,9.36
2017-07-24,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2469.91,2.26,0.89,1.09,1.78,1.15,244.243,13635.3,1.431,3839.288,1.43,93.4,99.7969,1206.0,2.32,2.06,0.16,4476903.0,19561.896,119.4485,3.63,1.37,5.4,9.43
2017-07-25,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2477.13,2.33,0.93,1.15,1.81,1.15,244.243,13635.3,1.431,3839.288,1.43,93.4,99.7969,1206.0,2.32,2.05,0.16,4476903.0,19561.896,119.5442,3.55,1.4,5.4,9.43
2017-07-26,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2477.83,2.29,0.93,1.16,1.8,1.15,244.243,13635.3,1.431,3839.288,1.43,93.4,99.7969,1206.0,2.32,2.07,0.2,4465284.0,19561.896,119.6445,3.56,1.36,5.4,9.6
2017-07-27,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2475.42,2.32,0.96,1.21,1.83,1.15,244.243,13635.3,1.431,3839.288,1.43,93.4,99.7969,1206.0,2.32,2.07,0.22,4465284.0,19561.896,119.45,3.55,1.36,5.4,10.11
2017-07-28,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2472.1,2.3,0.96,1.22,1.83,1.15,244.243,13635.3,1.431,3839.288,1.43,93.4,99.7969,1206.0,2.32,2.05,0.25,4465284.0,19561.896,119.1658,3.59,1.34,5.4,10.29
2017-07-29,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2472.1,2.3,0.96,1.22,1.83,1.15,244.243,13635.3,1.431,3839.288,1.43,93.4,99.7969,1206.0,2.32,2.05,0.25,4465284.0,19561.896,119.1658,3.59,1.34,5.4,10.29
2017-07-30,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2472.1,2.3,0.96,1.22,1.83,1.15,244.243,13635.3,1.431,3839.288,1.43,93.4,99.7969,1206.0,2.32,2.05,0.25,4465284.0,19561.896,119.1658,3.59,1.34,5.4,10.29
2017-07-31,18127.994,251.985,105.842,113.0,1.25,191.445,4.3,2470.3,2.3,0.96,1.23,1.82,1.15,244.243,13647.5,1.431,3839.288,1.43,93.4,99.7969,1206.0,2.32,2.06,0.26,4465284.0,19561.896,119.0543,3.61,1.34,5.4,10.26
2017-08-01,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2476.35,2.26,0.92,1.18,1.79,1.16,245.183,13647.5,1.431,3839.288,1.39,96.8,99.6024,1159.0,2.21,2.06,0.25,4465284.0,19561.896,119.0812,3.6,1.34,5.4,10.09
2017-08-02,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2477.57,2.27,0.91,1.19,1.79,1.16,245.183,13647.5,1.431,3871.306,1.39,96.8,99.6024,1159.0,2.21,2.05,0.25,4466846.0,19561.896,118.9931,3.59,1.36,5.4,10.28
2017-08-03,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2472.16,2.24,0.9,1.16,1.78,1.16,245.183,13647.5,1.431,3871.306,1.39,96.8,99.6024,1159.0,2.21,2.05,0.25,4466846.0,19561.896,119.0579,3.63,1.34,5.4,10.44
2017-08-04,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2476.83,2.27,0.91,1.19,1.8,1.16,245.183,13647.5,1.431,3871.306,1.39,96.8,99.6024,1159.0,2.21,2.05,0.25,4466846.0,19561.896,119.5022,3.63,1.36,5.4,10.03
2017-08-05,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2476.83,2.27,0.91,1.19,1.8,1.16,245.183,13647.5,1.431,3871.306,1.39,96.8,99.6024,1159.0,2.21,2.05,0.25,4466846.0,19561.896,119.5022,3.63,1.36,5.4,10.03
2017-08-06,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2476.83,2.27,0.91,1.19,1.8,1.16,245.183,13647.5,1.431,3871.306,1.39,96.8,99.6024,1159.0,2.21,2.05,0.25,4466846.0,19561.896,119.5022,3.63,1.36,5.4,10.03
2017-08-07,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2480.91,2.26,0.9,1.24,1.8,1.16,245.183,13654.2,1.431,3871.306,1.39,96.8,99.6024,1159.0,2.21,2.06,0.3,4466846.0,19561.896,119.5861,3.64,1.36,5.4,9.93
2017-08-08,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2474.92,2.29,0.93,1.23,1.83,1.16,245.183,13654.2,1.431,3871.306,1.39,96.8,99.6024,1159.0,2.21,2.07,0.27,4466846.0,19561.896,119.5783,3.64,1.36,5.4,10.96
2017-08-09,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2474.02,2.24,0.91,1.18,1.82,1.16,245.183,13654.2,1.431,3871.306,1.39,96.8,99.6024,1159.0,2.21,2.09,0.27,4469083.0,19561.896,119.5249,3.81,1.33,5.4,11.11
2017-08-10,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2438.21,2.2,0.87,1.15,1.8,1.16,245.183,13654.2,1.431,3871.306,1.39,96.8,99.6024,1159.0,2.21,2.11,0.28,4469083.0,19561.896,119.3104,3.92,1.33,5.4,16.04
2017-08-11,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2441.32,2.19,0.89,1.16,1.79,1.16,245.183,13654.2,1.431,3871.306,1.39,96.8,99.6024,1159.0,2.21,2.12,0.3,4469083.0,19561.896,119.1768,4.0,1.3,5.4,15.51
2017-08-12,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2441.32,2.19,0.89,1.16,1.79,1.16,245.183,13654.2,1.431,3871.306,1.39,96.8,99.6024,1159.0,2.21,2.12,0.3,4469083.0,19561.896,119.1768,4.0,1.3,5.4,15.51
2017-08-13,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2441.32,2.19,0.89,1.16,1.79,1.16,245.183,13654.2,1.431,3871.306,1.39,96.8,99.6024,1159.0,2.21,2.12,0.3,4469083.0,19561.896,119.1768,4.0,1.3,5.4,15.51
2017-08-14,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2465.84,2.22,0.89,1.2,1.77,1.16,245.183,13658.7,1.431,3871.306,1.39,96.8,99.6024,1159.0,2.21,2.11,0.3,4469083.0,19561.896,119.2278,3.89,1.33,5.4,12.33
2017-08-15,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2464.61,2.27,0.92,1.23,1.78,1.16,245.183,13658.7,1.431,3871.306,1.39,96.8,99.6024,1159.0,2.21,2.09,0.29,4469083.0,19561.896,119.6249,3.87,1.35,5.4,12.04
2017-08-16,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2468.11,2.23,0.9,1.21,1.78,1.16,245.183,13658.7,1.431,3946.272,1.39,96.8,99.6024,1159.0,2.21,2.09,0.32,4462871.0,19561.896,119.5863,3.88,1.33,5.4,11.74
2017-08-17,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2430.01,2.19,0.87,1.19,1.77,1.16,245.183,13658.7,1.431,3946.272,1.39,96.8,99.6024,1159.0,2.21,2.11,0.34,4462871.0,19561.896,119.2989,3.93,1.32,5.4,15.55
2017-08-18,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2425.55,2.19,0.86,1.17,1.76,1.16,245.183,13658.7,1.431,3946.272,1.39,96.8,99.6024,1159.0,2.21,2.12,0.31,4462871.0,19561.896,119.1631,3.98,1.33,5.4,14.26
2017-08-19,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2425.55,2.19,0.86,1.17,1.76,1.16,245.183,13658.7,1.431,3946.272,1.39,96.8,99.6024,1159.0,2.21,2.12,0.31,4462871.0,19561.896,119.1631,3.98,1.33,5.4,14.26
2017-08-20,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2425.55,2.19,0.86,1.17,1.76,1.16,245.183,13658.7,1.431,3946.272,1.39,96.8,99.6024,1159.0,2.21,2.12,0.31,4462871.0,19561.896,119.1631,3.98,1.33,5.4,14.26
2017-08-21,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2428.37,2.18,0.86,1.18,1.75,1.16,245.183,13694.8,1.431,3946.272,1.39,96.8,99.6024,1159.0,2.21,2.12,0.32,4462871.0,19561.896,118.846,4.0,1.32,5.4,13.19
2017-08-22,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2452.51,2.22,0.89,1.22,1.77,1.16,245.183,13694.8,1.431,3946.272,1.39,96.8,99.6024,1159.0,2.21,2.1,0.33,4462871.0,19561.896,118.9333,3.93,1.33,5.4,11.35
2017-08-23,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2444.04,2.17,0.85,1.17,1.75,1.16,245.183,13694.8,1.431,3946.272,1.39,96.8,99.6024,1159.0,2.21,2.12,0.34,4463837.0,19561.896,118.8936,3.95,1.32,5.4,12.25
2017-08-24,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2438.97,2.19,0.86,1.17,1.75,1.16,245.183,13694.8,1.431,3946.272,1.39,96.8,99.6024,1159.0,2.21,2.12,0.32,4463837.0,19561.896,118.8452,3.91,1.33,5.4,12.23
2017-08-25,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2443.05,2.17,0.82,1.14,1.75,1.16,245.183,13694.8,1.431,3946.272,1.39,96.8,99.6024,1159.0,2.21,2.12,0.31,4463837.0,19561.896,118.4109,3.89,1.35,5.4,11.28
2017-08-26,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2443.05,2.17,0.82,1.14,1.75,1.16,245.183,13694.8,1.431,3946.272,1.39,96.8,99.6024,1159.0,2.21,2.12,0.31,4463837.0,19561.896,118.4109,3.89,1.35,5.4,11.28
2017-08-27,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2443.05,2.17,0.82,1.14,1.75,1.16,245.183,13694.8,1.431,3946.272,1.39,96.8,99.6024,1159.0,2.21,2.12,0.31,4463837.0,19561.896,118.4109,3.89,1.35,5.4,11.28
2017-08-28,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2444.24,2.16,0.83,1.18,1.75,1.16,245.183,13709.1,1.431,3946.272,1.39,96.8,99.6024,1159.0,2.21,2.13,0.31,4463837.0,19561.896,118.215,3.88,1.33,5.4,11.32
2017-08-29,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2446.3,2.13,0.8,1.1,1.74,1.16,245.183,13709.1,1.431,3946.272,1.39,96.8,99.6024,1159.0,2.21,2.15,0.31,4463837.0,19561.896,118.1189,3.9,1.33,5.4,11.7
2017-08-30,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2457.59,2.15,0.82,1.12,1.76,1.16,245.183,13709.1,1.431,3942.662,1.39,96.8,99.6024,1159.0,2.21,2.14,0.31,4452360.0,19561.896,118.4163,3.86,1.33,5.4,11.22
2017-08-31,18127.994,252.535,106.093,113.2,1.25,192.68099999999998,4.4,2471.65,2.12,0.79,1.11,1.76,1.16,245.183,13709.1,1.431,3942.662,1.39,96.8,99.6024,1159.0,2.21,2.14,0.33,4452360.0,19561.896,118.3726,3.85,1.33,5.4,10.59
2017-09-01,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2476.55,2.16,0.81,1.14,1.79,1.15,246.435,13709.1,1.431,3942.662,1.2,95.1,99.6423,1181.0,2.2,2.15,0.32,4452360.0,19561.896,118.0239,3.82,1.35,5.4,10.13
2017-09-02,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2476.55,2.16,0.81,1.14,1.79,1.15,246.435,13709.1,1.431,3942.662,1.2,95.1,99.6423,1181.0,2.2,2.15,0.32,4452360.0,19561.896,118.0239,3.82,1.35,5.4,10.13
2017-09-03,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2476.55,2.16,0.81,1.14,1.79,1.15,246.435,13709.1,1.431,3942.662,1.2,95.1,99.6423,1181.0,2.2,2.15,0.32,4452360.0,19561.896,118.0239,3.82,1.35,5.4,10.13
2017-09-04,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2476.55,2.16,0.81,1.14,1.79,1.15,246.435,13700.8,1.431,3942.662,1.2,95.1,99.6423,1181.0,2.2,2.15,0.32,4452360.0,19561.896,118.0239,3.82,1.35,5.4,10.13
2017-09-05,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2457.85,2.07,0.77,1.04,1.77,1.15,246.435,13700.8,1.431,3942.662,1.2,95.1,99.6423,1181.0,2.2,2.16,0.31,4452360.0,19561.896,117.8253,3.91,1.3,5.4,12.23
2017-09-06,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2465.54,2.1,0.8,1.03,1.78,1.15,246.435,13700.8,1.431,3942.662,1.2,95.1,99.6423,1181.0,2.2,2.17,0.27,4453474.0,19561.896,117.4478,3.84,1.3,5.4,11.63
2017-09-07,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2465.1,2.05,0.78,1.0,1.79,1.15,246.435,13700.8,1.431,3942.662,1.2,95.1,99.6423,1181.0,2.2,2.17,0.29,4453474.0,19561.896,116.8156,3.88,1.27,5.4,11.55
2017-09-08,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2461.43,2.06,0.79,1.02,1.81,1.15,246.435,13700.8,1.431,3942.662,1.2,95.1,99.6423,1181.0,2.2,2.17,0.29,4453474.0,19561.896,116.7198,3.92,1.27,5.4,12.12
2017-09-09,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2461.43,2.06,0.79,1.02,1.81,1.15,246.435,13700.8,1.431,3942.662,1.2,95.1,99.6423,1181.0,2.2,2.17,0.29,4453474.0,19561.896,116.7198,3.92,1.27,5.4,12.12
2017-09-10,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2461.43,2.06,0.79,1.02,1.81,1.15,246.435,13700.8,1.431,3942.662,1.2,95.1,99.6423,1181.0,2.2,2.17,0.29,4453474.0,19561.896,116.7198,3.92,1.27,5.4,12.12
2017-09-11,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2488.11,2.14,0.82,1.09,1.83,1.15,246.435,13716.1,1.431,3942.662,1.2,95.1,99.6423,1181.0,2.2,2.15,0.28,4453474.0,19561.896,117.1151,3.85,1.32,5.4,10.73
2017-09-12,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2496.48,2.17,0.84,1.14,1.84,1.15,246.435,13716.1,1.431,3942.662,1.2,95.1,99.6423,1181.0,2.2,2.16,0.3,4453474.0,19561.896,117.3186,3.81,1.33,5.4,10.58
2017-09-13,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2498.37,2.2,0.85,1.16,1.85,1.15,246.435,13716.1,1.431,4002.791,1.2,95.1,99.6423,1181.0,2.2,2.13,0.3,4471174.0,19561.896,117.6628,3.78,1.35,5.4,10.5
2017-09-14,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2495.62,2.2,0.83,1.15,1.85,1.15,246.435,13716.1,1.431,4002.791,1.2,95.1,99.6423,1181.0,2.2,2.11,0.29,4471174.0,19561.896,117.6496,3.74,1.37,5.4,10.44
2017-09-15,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2500.23,2.2,0.81,1.15,1.85,1.15,246.435,13716.1,1.431,4002.791,1.2,95.1,99.6423,1181.0,2.2,2.1,0.29,4471174.0,19561.896,117.3644,3.73,1.39,5.4,10.17
2017-09-16,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2500.23,2.2,0.81,1.15,1.85,1.15,246.435,13716.1,1.431,4002.791,1.2,95.1,99.6423,1181.0,2.2,2.1,0.29,4471174.0,19561.896,117.3644,3.73,1.39,5.4,10.17
2017-09-17,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2500.23,2.2,0.81,1.15,1.85,1.15,246.435,13716.1,1.431,4002.791,1.2,95.1,99.6423,1181.0,2.2,2.1,0.29,4471174.0,19561.896,117.3644,3.73,1.39,5.4,10.17
2017-09-18,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2503.87,2.23,0.83,1.18,1.87,1.15,246.435,13717.2,1.431,4002.791,1.2,95.1,99.6423,1181.0,2.2,2.1,0.28,4471174.0,19561.896,117.7116,3.68,1.4,5.4,10.15
2017-09-19,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2506.65,2.24,0.84,1.2,1.87,1.15,246.435,13717.2,1.431,4002.791,1.2,95.1,99.6423,1181.0,2.2,2.09,0.3,4471174.0,19561.896,117.6988,3.66,1.4,5.4,10.18
2017-09-20,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2508.24,2.28,0.83,1.24,1.85,1.15,246.435,13717.2,1.431,4002.791,1.2,95.1,99.6423,1181.0,2.2,2.06,0.3,4458576.0,19561.896,117.5044,3.6,1.45,5.4,9.78
2017-09-21,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2500.6,2.27,0.82,1.23,1.83,1.15,246.435,13717.2,1.431,4002.791,1.2,95.1,99.6423,1181.0,2.2,2.05,0.31,4458576.0,19561.896,118.0249,3.62,1.45,5.4,9.67
2017-09-22,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2502.22,2.26,0.8,1.23,1.84,1.15,246.435,13717.2,1.431,4002.791,1.2,95.1,99.6423,1181.0,2.2,2.05,0.32,4458576.0,19561.896,117.8412,3.64,1.46,5.4,9.59
2017-09-23,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2502.22,2.26,0.8,1.23,1.84,1.15,246.435,13717.2,1.431,4002.791,1.2,95.1,99.6423,1181.0,2.2,2.05,0.32,4458576.0,19561.896,117.8412,3.64,1.46,5.4,9.59
2017-09-24,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2502.22,2.26,0.8,1.23,1.84,1.15,246.435,13717.2,1.431,4002.791,1.2,95.1,99.6423,1181.0,2.2,2.05,0.32,4458576.0,19561.896,117.8412,3.64,1.46,5.4,9.59
2017-09-25,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2496.66,2.22,0.78,1.17,1.84,1.15,246.435,13734.2,1.431,4002.791,1.2,95.1,99.6423,1181.0,2.2,2.06,0.29,4458576.0,19561.896,118.4539,3.66,1.44,5.4,10.21
2017-09-26,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2496.84,2.24,0.79,1.18,1.84,1.15,246.435,13734.2,1.431,4002.791,1.2,95.1,99.6423,1181.0,2.2,2.04,0.28,4458576.0,19561.896,118.9306,3.62,1.45,5.4,10.17
2017-09-27,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2507.04,2.31,0.84,1.24,1.87,1.15,246.435,13734.2,1.431,3857.962,1.2,95.1,99.6423,1181.0,2.2,2.06,0.28,4455661.0,19561.896,119.2453,3.57,1.47,5.4,9.87
2017-09-28,18127.994,252.812,106.491,113.5,1.25,193.778,4.3,2510.06,2.31,0.86,1.25,1.87,1.15,246.435,13734.2,1.431,3857.962,1.2,95.1,99.6423,1181.0,2.2,2.05,0.29,4455661.0,19561.896,119.4517,3.57,1.45,5.4,9.55
